,created_at,date,tweet
125,1649635040000.0,2022-04-10 16:57:20,28318) #Bitcoin Last Price $42233 #BTC 🚀 Daily Indicators: RSI: 43.8 MA(20): 44827 MA(50): 41867 MA(200): 48219 Bollinger B. lower/upper: 41253/48401  #Ethereum Last $3209 #ETH RSI: 52.0 MA(20): 3273 MA(50): 2933 MA(200): 3490 BB: 2963/3583  DM for project price! #Crypto #Live
126,1649635038000.0,2022-04-10 16:57:18,"@DividendLlover @BTC_for_Freedom Hmm, this is interesting. but how is it possible to do it? maybe good launchpads or smth?"
127,1649635038000.0,2022-04-10 16:57:18,@WhySo4488 @JeffWeimar @fuzzy_fighters @EnmakeX @kekwin7 @DrClintBarton1 @FereezHera @rosalina_btc @AlfredoWolfe3 @ketiziu
128,1649635038000.0,2022-04-10 16:57:18,"Worth noticing that $KAVA and $APE are looking really strong compared to other coins right now on that drop, wonder what they'll do if $BTC and $ETH decide to reverse here."
129,1649635033000.0,2022-04-10 16:57:13,#btc 現状。 418000も一応サポートラインとしては機能している。 ここを割れば次のサポートは40500目線 今週いっぱいでどんな動きするからわからんが、上がって44500あたりかね。 でも、なんか不穏な空気続いてるから下へ下へ行きそうな予感🤢🤢  https://t.co/wNEOHlULDU
130,1649635033000.0,2022-04-10 16:57:13,"The BTC wallet that had been sleeping for 12.5 years woke up, withdrew all 50 bitcoins in its balance, and got a profit of 2.191 million US dollars! #BTC #ETH  https://t.co/0XXIhPhFgG"
131,1649635031000.0,2022-04-10 16:57:11,#BTC BOĞALARIN 44 saatlik yükseliş mumunu AYILAR 3 saatte geri aldı anlatmak istediğim bu. AYILAR GÜÇLÜ  Ne zaman BOĞALARA GÜÇ GEÇER BEN DE OYUNA YENİDEN GİRERİM. Altta 39.800 desteği var onu da kaybedersek 34k kadar yolu var 😒😒😒  https://t.co/DIjhVIY4BY
132,1649635030000.0,2022-04-10 16:57:10,@Bang_Garr @joeyhickson @BTC_NFT @RonaldoYClub @rebeccawalser  https://t.co/jkPzDbUoTy
133,1649635028000.0,2022-04-10 16:57:08,感觉btc的庄家有点刻意啊，收周线了，来搞一下。
134,1649635028000.0,2022-04-10 16:57:08,@AFAtikus @AcmeCondor @QueenBe54387068 @Algorand Let’s gooo. She can get $btc and $algo
135,1649635027000.0,2022-04-10 16:57:07,@Sancho_Brook @BTC_for_Freedom U know I have recently realized it's so easy to go for your own project nowadays especially as for nfts. Imma pretty sure it can be successful now.
